ID;StartTime;Path
2628;2017-02-24 11:18:00;A(99):(6):B1(14):(33):C(64):(199):D1(16);A:B1:C:D1
2629;2017-06-22 06:41:00;A(35):(16):B1(10):(124):C(367):(25):D1(1);A:B1:C:D1
2630;2017-06-06 06:57:00;A(145):(4):B1(19):(25):C(119):(796):D1(13);A:B1:C:D1
2631;2017-02-21 01:11:00;A(42):(10):B1(6):(33):C(53):(233):D1(10);A:B1:C:D1
2632;2017-01-06 14:30:00;A(64):(2):B1(22):(19):C(20):(166):D1(37);A:B1:C:D1
2633;2018-03-13 11:11:00;A(408):(2):B1(6):(82):C(41):(433):D1(0);A:B1:C:D1
2634;2019-11-01 21:59:00;A(442):(32):B1(8):(42):C(15):(51):D1(3);A:B1:C:D1
2635;2017-01-10 09:14:00;A(121):(14):B1(5):(20):C(116):(42):D1(26);A:B1:C:D1
2636;2017-01-17 17:08:00;A(3):(5):B1(48):(25):C(23):(418):D1(17);A:B1:C:D1
2637;2017-11-25 00:48:00;A(69):(2):B1(6):(10):C(125):(146):D1(2);A:B1:C:D1
2638;2017-04-01 00:17:00;A(41):(24):B1(14):(88):C(286):(364):D1(32);A:B1:C:D1
2639;2017-11-14 03:07:00;A(197):(11):B1(33):(56):C(60):(795):D1(2);A:B1:C:D1
2640;2017-06-06 17:28:00;A(154):(2):B1(22):(75):C(27):(43):D1(2);A:B1:C:D1
2641;2017-07-20 17:05:00;A(29):(13):B1(27):(178):C(13):(158):D1(25);A:B1:C:D1
2642;2017-07-20 00:12:00;A(161):(15):B1(88):(26):C(13):(330):D1(2);A:B1:C:D1
2643;2017-08-21 23:44:00;A(14):(4):B1(13):(10):C(18):(187):D1(28);A:B1:C:D1
2644;2017-07-29 15:59:00;A(28):(5):B1(22):(370):C(39):(400):D1(36);A:B1:C:D1
2645;2017-01-17 00:43:00;A(11):(5):B1(3):(61):C(85):(293):D1(62);A:B1:C:D1
2646;2017-07-21 03:05:00;A(59):(6):B1(20):(97):C(36):(442):D1(15);A:B1:C:D1
2647;2017-02-13 14:57:00;A(35):(9):B1(5):(9):C(72):(482):D1(56);A:B1:C:D1
2648;2017-01-14 15:55:00;A(83):(4):B1(4):(82):C(44):(177):D1(6);A:B1:C:D1
2649;2018-10-03 19:59:00;A(58):(6):B1(22):(58):C(28):(49):D1(3);A:B1:C:D1
2650;2017-01-20 14:51:00;A(45):(3):B1(10):(81):C(136):(15):D1(1);A:B1:C:D1
2651;2017-02-14 19:52:00;A(150):(5):B1(1):(39):C(30):(580):D1(6);A:B1:C:D1
2652;2017-11-16 23:48:00;A(34):(0):B1(33):(31):C(175):(346):D1(14);A:B1:C:D1
2653;2017-02-10 15:20:00;A(10):(24):B1(3):(164):C(194):(297):D1(14);A:B1:C:D1
2654;2018-02-01 23:38:00;A(4):(1):B1(3):(1957):C(240):(51):D1(33);A:B1:C:D1
2655;2017-07-11 18:46:00;A(40):(4):B1(10):(277):C(217):(368):D1(16);A:B1:C:D1
2656;2017-09-21 03:38:00;A(65):(21):B1(63):(101):C(11):(84):D1(46);A:B1:C:D1
2657;2017-11-07 00:17:00;A(141):(14):B1(128):(202):C(553):(47):D1(12);A:B1:C:D1
2658;2017-07-16 21:43:00;A(20):(12):B1(9):(30):C(33):(182):D1(84);A:B1:C:D1
2659;2017-06-04 07:44:00;A(45):(2):B1(41):(138):C(330):(190):D1(4);A:B1:C:D1
2660;2017-05-30 16:36:00;A(11):(10):B1(1):(198):C(4):(148):D1(26);A:B1:C:D1
2661;2017-05-26 16:35:00;A(16):(9):B1(28):(47):C(145):(829):D1(20);A:B1:C:D1
2662;2018-05-10 02:24:00;A(14):(2):B1(179):(5):C(15):(638):D1(35);A:B1:C:D1
2663;2017-01-03 10:53:00;A(3):(1):B1(14):(66):C(169):(309):D1(26);A:B1:C:D1
2664;2017-03-19 13:05:00;A(79):(14):B1(10):(101):C(19):(298):D1(1);A:B1:C:D1
2665;2018-09-07 19:02:00;A(10):(13):B1(88):(32):C(69):(309):D1(11);A:B1:C:D1
2666;2017-02-06 22:34:00;A(15):(42):B1(24):(1):C(106):(142):D1(11);A:B1:C:D1
2667;2017-04-06 06:07:00;A(135):(14):B1(6):(64):C(42):(118):D1(17);A:B1:C:D1
2668;2017-10-07 02:58:00;A(20):(23):B1(67):(519):C(83):(809):D1(24);A:B1:C:D1
2669;2017-05-29 15:09:00;A(26):(2):B1(58):(38):C(49):(128):D1(25);A:B1:C:D1
2670;2017-04-04 04:01:00;A(12):(5):B1(25):(49):C(33):(24):D1(1);A:B1:C:D1
2671;2017-01-20 02:30:00;A(16):(12):B1(9):(152):C(406):(336):D1(16);A:B1:C:D1
2672;2017-03-23 17:45:00;A(16):(3):B1(21):(203):C(173):(100):D1(19);A:B1:C:D1
2673;2018-05-26 04:47:00;A(102):(6):B1(17):(16):C(13):(674):D1(10);A:B1:C:D1
2674;2017-06-21 21:04:00;A(156):(9):B1(49):(179):C(324):(115):D1(54);A:B1:C:D1
2675;2018-01-02 08:14:00;A(2):(9):B1(13):(78):C(288):(69):D1(17);A:B1:C:D1
2676;2017-06-02 18:25:00;A(113):(1):B1(16):(92):C(108):(155):D1(64);A:B1:C:D1
2677;2017-03-22 08:31:00;A(14):(7):B1(32):(436):C(6):(57):D1(47);A:B1:C:D1
2678;2018-03-28 15:39:00;A(161):(120):B1(12):(68):C(8):(16):D1(19);A:B1:C:D1
2679;2017-02-25 04:59:00;A(97):(10):B1(4):(53):C(98):(306):D1(28);A:B1:C:D1
2680;2017-05-19 04:38:00;A(31):(30):B1(6):(85):C(286):(284):D1(6);A:B1:C:D1
2681;2017-10-14 03:43:00;A(8):(7):B1(56):(30):C(12):(266):D1(18);A:B1:C:D1
2682;2017-01-20 01:07:00;A(73):(2):B1(0):(161):C(68):(182):D1(7);A:B1:C:D1
2683;2017-07-12 14:29:00;A(16):(7):B1(60):(116):C(16):(199):D1(7);A:B1:C:D1
2684;2017-07-22 21:18:00;A(61):(15):B1(20):(34):C(71):(151):D1(7);A:B1:C:D1
2685;2017-01-21 14:13:00;A(3):(5):B1(4):(227):C(170):(136):D1(31);A:B1:C:D1
2686;2017-01-16 19:27:00;A(47):(14):B1(80):(336):C(396):(183):D1(1);A:B1:C:D1
2687;2017-05-16 07:41:00;A(4):(42):B1(20):(157):C(350):(203):D1(10);A:B1:C:D1
2688;2017-01-04 02:40:00;A(97):(8):B1(3):(127):C(314):(85):D1(15);A:B1:C:D1
2689;2017-01-10 15:53:00;A(24):(43):B1(18):(239):C(94):(42):D1(9);A:B1:C:D1
2690;2017-12-21 22:18:00;A(49):(2):B1(6):(31):C(88):(8):D1(21);A:B1:C:D1
2691;2017-07-30 21:52:00;A(13):(26):B1(19):(137):C(4):(26):D1(62);A:B1:C:D1
2692;2017-03-31 15:55:00;A(60):(14):B1(5):(85):C(116):(129):D1(18);A:B1:C:D1
2693;2017-08-14 16:00:00;A(1):(4):B1(4):(131):C(94):(348):D1(9);A:B1:C:D1
2694;2017-11-16 06:43:00;A(31):(2):B1(26):(22):C(38):(669):D1(41);A:B1:C:D1
2695;2017-03-14 23:24:00;A(83):(32):B1(30):(46):C(20):(588):D2(33);A:B1:C:D2
2696;2017-11-09 04:10:00;A(1):(27):B1(0):(125):C(0):(86):D1(35);A:B1:C:D1
2697;2017-05-25 20:33:00;A(18):(6):B1(6):(182):C(42):(224):D1(25);A:B1:C:D1
2698;2017-04-08 09:28:00;A(0):(3):B1(57):(202):C(5):(543):D1(0);A:B1:C:D1
2699;2017-01-01 16:42:00;A(44):(27):B1(23):(5):C(186):(606):D1(26);A:B1:C:D1
2700;2017-01-07 04:32:00;A(42):(1):B2(26):(44):C(151):(45):D1(6);A:B2:C:D1
2701;2017-03-26 04:48:00;A(118):(17):B1(147):(495):C(63):(361):D1(47);A:B1:C:D1
2702;2017-05-26 20:41:00;A(68):(10):B1(15):(161):C(421):(20):D1(13);A:B1:C:D1
2703;2017-01-06 17:09:00;A(25):(8):B1(27):(77):C(174):(391):D1(25);A:B1:C:D1
2704;2017-03-08 23:42:00;A(91):(7):B1(51):(265):C(24):(118):D1(69);A:B1:C:D1
2705;2017-02-17 15:54:00;A(62):(13):B1(50):(6):C(225):(338):D1(13);A:B1:C:D1
2706;2017-11-11 06:41:00;A(89):(15):B1(104):(133):C(117):(162):D1(0);A:B1:C:D1
2707;2017-04-25 02:20:00;A(42):(4):B1(5):(253):C(134):(68):D1(5);A:B1:C:D1
2708;2017-04-26 20:27:00;A(15):(11):B1(5):(37):C(67):(155):D1(12);A:B1:C:D1
2709;2017-04-08 05:16:00;A(91):(5):B1(74):(10):C(205):(19):D1(6);A:B1:C:D1
2710;2018-03-16 06:14:00;A(118):(8):B1(93):(57):C(146):(52):D1(9);A:B1:C:D1
2711;2017-01-17 20:30:00;A(141):(0):B1(13):(125):C(4):(499):D1(20);A:B1:C:D1
2712;2017-03-17 23:23:00;A(23):(7):B1(14):(421):C(58):(46):D1(2);A:B1:C:D1
2713;2017-07-20 00:36:00;A(99):(25):B1(38):(322):C(160):(71):D1(10);A:B1:C:D1
2714;2017-06-10 05:54:00;A(60):(3):B1(25):(160):C(42):(109):D1(14);A:B1:C:D1
2715;2017-05-14 04:57:00;A(22):(21):B1(28):(258):C(76):(528):D1(17);A:B1:C:D1
2716;2017-07-16 03:54:00;A(130):(11):B1(134):(456):C(139):(808):D1(1);A:B1:C:D1
2717;2017-07-16 03:24:00;A(39):(18):B1(33):(9):C(90):(114):D1(27);A:B1:C:D1
2718;2018-06-26 10:43:00;A(142):(1):B1(66):(129):C(48):(872):D1(5);A:B1:C:D1
2719;2017-02-07 06:40:00;A(163):(13):B1(23):(68):C(328):(787):D1(18);A:B1:C:D1
2720;2017-02-23 23:11:00;A(232):(10):B1(53):(13):C(113):(206):D1(11);A:B1:C:D1
2721;2017-01-09 01:38:00;A(11):(10):B1(33):(107):C(484):(954):D1(14);A:B1:C:D1
2722;2017-08-31 04:42:00;A(10):(6):B1(31):(80):C(8):(36):D1(0);A:B1:C:D1
2723;2017-04-19 19:14:00;A(205):(15):B1(45):(146):C(20):(379):D1(6);A:B1:C:D1
2724;2017-06-02 05:46:00;A(71):(11):B1(13):(238):C(19):(61):D1(9);A:B1:C:D1
2725;2017-03-15 20:30:00;A(10):(1):B1(14):(128):C(37):(614):D1(3);A:B1:C:D1
2726;2017-05-02 11:15:00;A(22):(5):B1(21):(178):C(276):(314):D1(28);A:B1:C:D1
2727;2017-05-10 20:37:00;A(11):(11):B1(37):(163):C(14):(568):D1(14);A:B1:C:D1
2728;2017-08-03 18:34:00;A(42):(16):B1(60):(48):C(5):(27):D1(30);A:B1:C:D1
2729;2017-12-21 08:20:00;A(132):(0):B1(45):(122):C(61):(93):D1(21);A:B1:C:D1
2730;2017-05-28 12:47:00;A(27):(11):B1(23):(151):C(218):(62):D1(23);A:B1:C:D1
2731;2018-09-07 09:31:00;A(71):(22):B1(43):(710):C(26):(23):D1(39);A:B1:C:D1
2732;2017-01-02 19:00:00;A(179):(9):B1(20):(99):C(162):(469):D1(39);A:B1:C:D1
2733;2017-05-09 08:00:00;A(16):(1):B1(3):(55):C(295):(120):D1(6);A:B1:C:D1
2734;2017-04-10 12:22:00;A(4):(2):B1(14):(254):C(148):(680):D1(4);A:B1:C:D1
2735;2017-11-02 12:27:00;A(125):(22):B1(58):(31):C(387):(570):D1(10);A:B1:C:D1
2736;2017-01-23 06:26:00;A(52):(2):B1(25):(94):C(16):(354):D1(1);A:B1:C:D1
2737;2017-01-19 06:49:00;A(6):(51):B1(12):(15):C(7):(496):D1(39);A:B1:C:D1
2738;2017-09-13 04:55:00;A(18):(10):B1(16):(160):C(115):(205):D1(9);A:B1:C:D1
2739;2017-12-10 20:15:00;A(95):(23):B1(3):(834):C(147):(63):D1(21);A:B1:C:D1
2740;2018-05-29 11:57:00;A(15):(20):B1(28):(367):C(0):(47):D1(9);A:B1:C:D1
2741;2017-09-09 01:46:00;A(19):(8):B1(8):(44):C(35):(63):D1(0);A:B1:C:D1
2742;2017-03-06 13:05:00;A(77):(24):B1(15):(30):C(78):(65):D1(34);A:B1:C:D1
2743;2017-04-08 01:34:00;A(41):(16):B1(31):(74):C(220):(147):D1(29);A:B1:C:D1
2744;2018-06-21 10:53:00;A(79):(39):B1(18):(27):C(33):(471):D1(29);A:B1:C:D1
2745;2017-06-04 15:38:00;A(8):(1):B1(1):(68):C(31):(133):D1(4);A:B1:C:D1
2746;2018-06-30 07:36:00;A(3):(2):B1(25):(135):C(82):(51):D1(1);A:B1:C:D1
2747;2018-03-27 07:56:00;A(24):(10):B1(26):(187):C(170):(6):D1(10);A:B1:C:D1
2748;2017-06-03 23:36:00;A(27):(2):B1(12):(108):C(101):(804):D1(40);A:B1:C:D1
2749;2017-09-08 22:37:00;A(66):(6):B1(0):(162):C(228):(76):D1(8);A:B1:C:D1
2750;2017-02-20 15:17:00;A(61):(4):B1(20):(103):C(261):(346):D1(1);A:B1:C:D1
2751;2017-01-18 13:48:00;A(26):(4):B1(27):(485):C(249):(3):D1(54);A:B1:C:D1
2752;2017-02-12 08:33:00;A(31):(13):B1(13):(81):C(225):(23):D1(27);A:B1:C:D1
2753;2017-10-03 02:24:00;A(83):(13):B1(41):(463):C(18):(138):D1(8);A:B1:C:D1
2754;2017-09-28 12:48:00;A(90):(19):B1(41):(57):C(24):(152):D1(48);A:B1:C:D1
2755;2017-02-21 00:19:00;A(27):(1):B1(10):(271):C(117):(470):D1(64);A:B1:C:D1
2756;2017-01-08 06:22:00;A(11):(6):B1(5):(1):C(112):(195):D1(0);A:B1:C:D1
2757;2017-03-06 16:47:00;A(117):(20):B1(49):(29):C(28):(309):D1(251);A:B1:C:D1
2758;2017-05-04 18:17:00;A(232):(9):B1(31):(109):C(7):(195):D1(22);A:B1:C:D1
2759;2017-04-26 20:58:00;A(26):(0):B1(2):(89):C(19):(108):D1(6);A:B1:C:D1
2760;2017-08-15 09:32:00;A(46):(11):B1(11):(207):C(173):(55):D1(56);A:B1:C:D1
2761;2017-03-19 17:18:00;A(78):(11):B1(0):(89):C(38):(212):D1(3);A:B1:C:D1
2762;2017-01-23 08:20:00;A(10):(10):B1(2):(71):C(122):(637):D1(18);A:B1:C:D1
2763;2017-01-08 01:38:00;A(96):(14):B1(7):(166):C(36):(182):D1(12);A:B1:C:D1
2764;2017-12-01 10:04:00;A(39):(21):B1(4):(132):C(79):(84):D1(85);A:B1:C:D1
2765;2017-03-16 01:39:00;A(51):(5):B1(53):(180):C(103):(301):D1(12);A:B1:C:D1
2766;2017-06-30 07:34:00;A(22):(11):B1(26):(302):C(148):(174):D1(8);A:B1:C:D1
2767;2017-04-27 00:56:00;A(114):(19):B1(11):(205):C(136):(6):D1(12);A:B1:C:D1
2768;2017-06-14 15:21:00;A(29):(2):B1(10):(2):C(7):(370):D1(27);A:B1:C:D1
2769;2017-02-06 17:44:00;A(44):(15):B1(17):(193):C(287):(282):D1(3);A:B1:C:D1
2770;2017-01-22 01:08:00;A(3):(22):B1(53):(27):C(92):(18):D1(137);A:B1:C:D1
2771;2017-05-21 18:16:00;A(58):(13):B1(14):(45):C(19):(79):D1(70);A:B1:C:D1
2772;2017-03-18 15:28:00;A(62):(9):B2(16):(19):C(73):(634):D1(0);A:B2:C:D1
2773;2017-06-05 17:36:00;A(252):(6):B1(18):(151):C(41):(339):D1(45);A:B1:C:D1
2774;2017-08-19 14:40:00;A(57):(6):B1(1):(187):C(124):(747):D1(54);A:B1:C:D1
2775;2017-07-05 23:38:00;A(86):(3):B1(8):(115):C(19):(105):D1(65);A:B1:C:D1
2776;2017-08-17 03:35:00;A(41):(9):B1(31):(5):C(138):(58):D1(44);A:B1:C:D1
2777;2017-04-05 13:59:00;A(246):(3):B1(72):(103):C(146):(32):D1(29);A:B1:C:D1
2778;2017-12-09 11:50:00;A(132):(2):B1(35):(8):C(23):(608):D1(55);A:B1:C:D1
2779;2018-09-15 16:46:00;A(3):(2):B1(23):(291):C(133):(420):D1(10);A:B1:C:D1
2780;2017-01-29 19:54:00;A(133):(4):B1(20):(354):C(52):(182):D1(24);A:B1:C:D1
2781;2018-03-03 12:18:00;A(18):(11):B1(47):(205):C(361):(136):D1(30);A:B1:C:D1
2782;2017-04-24 09:27:00;A(206):(10):B1(18):(129):C(55):(114):D1(6);A:B1:C:D1
2783;2017-07-17 12:14:00;A(15):(3):B1(11):(51):C(62):(201):D1(4);A:B1:C:D1
2784;2017-05-19 05:48:00;A(101):(2):B1(4):(372):C(99):(245):D1(8);A:B1:C:D1
2785;2017-05-02 16:15:00;A(13):(27):B1(4):(5):C(146):(105):D1(74);A:B1:C:D1
2786;2017-02-08 12:31:00;A(48):(41):B1(6):(10):C(80):(463):D1(16);A:B1:C:D1
2787;2017-03-24 10:59:00;A(154):(6):B1(3):(116):C(17):(1839):D1(16);A:B1:C:D1
2788;2017-09-13 04:07:00;A(5):(11):B1(4):(68):C(660):(101):D1(40);A:B1:C:D1
2789;2017-03-01 02:07:00;A(61):(5):B1(4):(99):C(155):(676):D1(11);A:B1:C:D1
2790;2017-01-31 17:27:00;A(16):(30):B1(4):(168):C(88):(115):D1(125);A:B1:C:D1
2791;2017-04-16 15:33:00;A(34):(5):B1(11):(120):C(18):(1130):D1(47);A:B1:C:D1
2792;2018-03-27 12:42:00;A(2):(5):B1(9):(203):C(222):(104):D1(0);A:B1:C:D1
2793;2017-07-08 07:43:00;A(184):(1):B1(49):(198):C(274):(178):D1(4);A:B1:C:D1
2794;2018-02-20 02:41:00;A(154):(10):B1(19):(195):C(104):(551):D1(13);A:B1:C:D1
2795;2017-03-16 20:53:00;A(8):(17):B1(51):(57):C(10):(678):D1(2);A:B1:C:D1
2796;2017-03-22 13:04:00;A(39):(10):B1(46):(154):C(25):(66):D1(3);A:B1:C:D1
2797;2017-05-24 10:09:00;A(19):(12):B1(59):(1):C(145):(136):D1(24);A:B1:C:D1
2798;2017-03-05 16:04:00;A(73):(1):B1(37):(126):C(86):(5):D1(4);A:B1:C:D1
2799;2017-02-07 11:25:00;A(40):(9):B1(37):(253):C(24):(71):D1(9);A:B1:C:D1
2800;2017-11-12 07:40:00;A(92):(5):B1(49):(76):C(82):(100):D1(36);A:B1:C:D1
2801;2017-02-24 10:45:00;A(84):(4):B1(18):(62):C(28):(245):D1(32);A:B1:C:D1
2802;2017-01-29 03:21:00;A(2):(9):B1(35):(10):C(167):(49):D1(7);A:B1:C:D1
2803;2017-09-20 06:59:00;A(103):(21):B1(9):(37):C(135):(1385):D1(47);A:B1:C:D1
2804;2017-05-07 16:58:00;A(35):(0):B1(84):(99):C(81):(244):D1(49);A:B1:C:D1
2805;2017-05-24 19:49:00;A(70):(7):B1(1):(13):C(143):(546):D1(24);A:B1:C:D1
2806;2018-11-18 20:59:00;A(62):(0):B1(25):(253):C(81):(13):D1(1);A:B1:C:D1
2807;2017-01-04 20:50:00;A(193):(3):B1(36):(312):C(188):(49):D1(24);A:B1:C:D1
2808;2017-04-18 00:11:00;A(24):(3):B1(4):(98):C(14):(244):D1(23);A:B1:C:D1
2809;2017-12-13 16:46:00;A(22):(4):B1(5):(372):C(352):(298):D1(45);A:B1:C:D1
2810;2017-01-08 00:51:00;A(99):(14):B1(2):(192):C(548):(152):D1(17);A:B1:C:D1
2811;2017-05-02 06:57:00;A(11):(60):B1(12):(38):C(127):(633):D1(2);A:B1:C:D1
2812;2017-01-15 20:27:00;A(38):(26):B1(50):(136):C(130):(59):D1(24);A:B1:C:D1
2813;2017-11-07 01:26:00;A(68):(10):B1(17):(55):C(238):(16):D1(9);A:B1:C:D1
2814;2017-02-02 00:06:00;A(134):(1):B1(9):(486):C(235):(60):D1(7);A:B1:C:D1
2815;2017-03-25 16:13:00;A(8):(2):B1(36):(279):C(364):(221):D1(60);A:B1:C:D1
2816;2017-01-26 19:08:00;A(65):(6):B1(58):(107):C(321):(295):D1(15);A:B1:C:D1
2817;2017-02-24 20:17:00;A(99):(9):B1(3):(97):C(365):(1):D1(12);A:B1:C:D1
2818;2017-03-07 13:40:00;A(12):(11):B1(40):(91):C(7):(76):D1(12);A:B1:C:D1
2819;2017-06-13 15:19:00;A(52):(7):B1(17):(77):C(43):(186):D1(21);A:B1:C:D1
2820;2017-04-12 13:28:00;A(25):(3):B1(30):(106):C(57):(183):D1(6);A:B1:C:D1
2821;2017-05-09 22:25:00;A(24):(0):B1(51):(98):C(32):(125):D1(4);A:B1:C:D1
2822;2017-03-20 09:51:00;A(70):(39):B1(86):(7):C(92):(329):D1(83);A:B1:C:D1
2823;2018-10-03 18:33:00;A(106):(48):B1(11):(117):C(29):(408):D1(14);A:B1:C:D1
2824;2017-02-15 00:33:00;A(45):(5):B1(47):(50):C(4):(82):D1(7);A:B1:C:D1
2825;2017-02-20 15:37:00;A(150):(0):B1(5):(64):C(55):(115):D1(49);A:B1:C:D1
2826;2017-04-21 13:41:00;A(6):(26):B1(50):(124):C(112):(128):D1(24);A:B1:C:D1
2827;2017-08-28 09:35:00;A(51):(8):B1(14):(37):C(4):(20):D1(4);A:B1:C:D1
2828;2017-01-01 00:30:00;A(151):(17):B1(18):(2):C(95):(351):D1(21);A:B1:C:D1
2829;2017-03-13 12:00:00;A(95):(3):B1(55):(53):C(312):(54):D1(10);A:B1:C:D1
2830;2017-04-27 22:05:00;A(28):(25):B1(6):(415):C(39):(255):D1(65);A:B1:C:D1
2831;2017-02-03 22:24:00;A(132):(12):B1(23):(82):C(42):(500):D1(6);A:B1:C:D1
2832;2017-05-29 10:46:00;A(239):(16):B1(8):(264):C(376):(119):D1(22);A:B1:C:D1
2833;2017-01-15 01:37:00;A(4):(25):B1(1):(57):C(118):(8):D1(9);A:B1:C:D1
2834;2018-07-24 22:03:00;A(158):(2):B1(11):(23):C(94):(561):D1(46);A:B1:C:D1
2835;2017-01-01 21:27:00;A(35):(4):B1(19):(212):C(102):(82):D1(5);A:B1:C:D1
2836;2017-05-14 15:05:00;A(235):(17):B1(36):(38):C(43):(276):D1(14);A:B1:C:D1
2837;2017-02-06 11:29:00;A(101):(0):B1(42):(20):C(33):(33):D1(2);A:B1:C:D1
2838;2017-10-02 19:13:00;A(93):(10):B1(19):(82):C(37):(38):D1(139);A:B1:C:D1
2839;2017-01-23 03:06:00;A(220):(5):B1(4):(81):C(93):(252):D1(10);A:B1:C:D1
2840;2017-01-03 09:19:00;A(57):(8):B1(9):(576):C(34):(25):D1(47);A:B1:C:D1
2841;2017-01-31 03:32:00;A(14):(5):B1(13):(271):C(133):(207):D1(36);A:B1:C:D1
2842;2017-04-02 10:33:00;A(115):(5):B1(5):(7):C(114):(640):D1(31);A:B1:C:D1
2843;2017-06-02 04:42:00;A(46):(5):B1(21):(26):C(53):(155):D1(1);A:B1:C:D1
2844;2019-01-17 04:57:00;A(90):(6):B1(37):(468):C(32):(39):D1(5);A:B1:C:D1
2845;2017-01-19 02:37:00;A(66):(24):B1(14):(52):C(60):(107):D1(3);A:B1:C:D1
2846;2018-03-12 01:31:00;A(166):(2):B1(21):(322):C(377):(420):D1(24);A:B1:C:D1
2847;2018-08-18 17:01:00;A(73):(20):B1(6):(456):C(115):(53):D1(27);A:B1:C:D1
2848;2017-09-21 16:46:00;A(20):(5):B1(1):(10):C(154):(503):D1(42);A:B1:C:D1
2849;2017-04-14 09:10:00;A(24):(12):B1(26):(22):C(189):(416):D1(16);A:B1:C:D1
2850;2017-08-08 08:07:00;A(14):(7):B1(50):(194):C(26):(284):D1(6);A:B1:C:D1
2851;2018-03-24 17:16:00;A(113):(14):B1(1):(185):C(130):(153):D1(21);A:B1:C:D1
2852;2017-03-22 04:12:00;A(349):(5):B1(46):(281):C(91):(679):D1(30);A:B1:C:D1
2853;2017-06-28 10:49:00;A(118):(1):B1(85):(180):C(51):(182):D1(10);A:B1:C:D1
2854;2017-01-01 00:49:00;A(103):(1):B1(0):(118):C(140):(80):D1(16);A:B1:C:D1
2855;2017-03-07 13:48:00;A(32):(1):B1(49):(103):C(206):(77):D1(27);A:B1:C:D1
2856;2017-03-17 06:10:00;A(77):(22):B1(78):(6):C(89):(71):D1(20);A:B1:C:D1
2857;2017-01-08 01:38:00;A(6):(9):B1(17):(117):C(120):(426):D1(3);A:B1:C:D1
2858;2017-03-18 15:08:00;A(30):(13):B1(1):(25):C(72):(341):D1(14);A:B1:C:D1
2859;2017-10-20 12:23:00;A(52):(9):B1(2):(90):C(162):(159):D1(19);A:B1:C:D1
2860;2017-04-25 15:11:00;A(71):(11):B1(12):(37):C(201):(18):D1(7);A:B1:C:D1
2861;2017-06-09 15:29:00;A(25):(18):B1(10):(115):C(101):(195):D1(20);A:B1:C:D1
2862;2017-01-18 13:58:00;A(1):(16):B1(58):(236):C(100):(10):D1(3);A:B1:C:D1
2863;2017-01-27 16:47:00;A(53):(24):B1(109):(62):C(298):(51):D1(7);A:B1:C:D1
2864;2017-06-04 00:20:00;A(164):(12):B1(7):(286):C(70):(93):D1(16);A:B1:C:D1
2865;2017-01-02 14:17:00;A(32):(5):B1(9):(229):C(52):(592):D1(45);A:B1:C:D1
2866;2017-05-22 07:09:00;A(254):(13):B1(34):(23):C(284):(433):D1(18);A:B1:C:D1
2867;2017-07-15 19:29:00;A(18):(35):B1(31):(375):C(183):(20):D1(41);A:B1:C:D1
2868;2017-10-10 13:59:00;A(2):(12):B1(2):(215):C(15):(1072):D1(16);A:B1:C:D1
2869;2017-01-13 03:38:00;A(44):(2):B1(97):(218):C(66):(37):D1(19);A:B1:C:D1
2870;2017-01-27 21:24:00;A(111):(6):B1(1):(151):C(65):(83):D1(22);A:B1:C:D1
2871;2018-07-22 03:43:00;A(204):(3):B1(9):(180):C(30):(1):D1(11);A:B1:C:D1
2872;2017-02-06 08:08:00;A(23):(7):B1(41):(105):C(64):(218):D1(19);A:B1:C:D1
2873;2017-06-04 08:33:00;A(72):(0):B1(45):(470):C(224):(230):D1(12);A:B1:C:D1
2874;2017-03-09 19:39:00;A(19):(8):B1(23):(84):C(26):(357):D1(19);A:B1:C:D1
2875;2017-06-20 20:18:00;A(96):(9):B1(4):(3):C(102):(167):D1(51);A:B1:C:D1
2876;2017-02-18 17:36:00;A(7):(7):B1(54):(189):C(35):(22):D1(33);A:B1:C:D1
2877;2017-07-14 03:28:00;A(115):(13):B1(13):(48):C(105):(196):D1(114);A:B1:C:D1
2878;2018-01-26 20:27:00;A(53):(2):B1(21):(87):C(61):(71):D1(139);A:B1:C:D1
2879;2020-04-28 11:36:00;A(19):(5):B1(14):(85):C(22):(156):D1(50);A:B1:C:D1
2880;2017-02-18 08:31:00;A(5):(56):B1(7):(43):C(24):(703):D1(3);A:B1:C:D1
2881;2017-02-06 17:18:00;A(83):(4):B1(74):(127):C(191):(236):D1(21);A:B1:C:D1
2882;2017-02-28 21:41:00;A(17):(21):B1(11):(95):C(491):(44):D1(10);A:B1:C:D1
2883;2017-01-31 23:07:00;A(102):(8):B1(2):(175):C(13):(59):D1(16);A:B1:C:D1
2884;2018-03-03 08:36:00;A(136):(10):B1(15):(488):C(147):(220):D1(3);A:B1:C:D1
2885;2017-02-26 13:11:00;A(10):(3):B1(24):(3):C(110):(197):D1(4);A:B1:C:D1
2886;2017-03-21 06:41:00;A(8):(26):B1(32):(145):C(38):(340):D1(33);A:B1:C:D1
2887;2017-01-02 10:38:00;A(92):(5):B1(59):(72):C(304):(287):D1(45);A:B1:C:D1
2888;2017-01-19 16:53:00;A(46):(11):B1(7):(88):C(47):(485):D1(0);A:B1:C:D1
2889;2017-01-30 08:18:00;A(53):(5):B1(21):(101):C(38):(800):D1(16);A:B1:C:D1
2890;2017-02-05 09:55:00;A(49):(43):B1(1):(301):C(41):(3):D1(13);A:B1:C:D1
